"NCR_PD_BAND_ID","NCR_PD_BAND_KEY_VAL","NCR_EXPSR_CL_KEY_VAL","PD_MIN_VAL","PD_MAX_VAL","PD_MIN_VAL_DESC","PD_MAX_VAL_DESC","PD_BAND_EXPSR_CL_DESC","NCR_PD_BAND_DESC","FRS_CD","PD_BAND","TRANSACTOR_F","CMHC_F","EFF_FROM_YR_MTH","EFF_TO_YR_MTH","CRNT_F","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
17189,"1400","0599",,,,,No Exposure Class,Total PD Band,,,,,"200010","202302",N,2014-10-02-10.56.09.000000,2023-04-12-15.57.00.000000
17207,"1401","0503",0.00050000,0.00050000,"0.0500%","0.0500%",HELOC,PD Band 1,"1","1",,,"202302","999912",Y,2023-03-01-11.29.00.000000,2023-03-01-11.29.00.000000
17300,"1401","0504",0.00100000,0.00100000,"0.1000%","0.1000%",Total QRRE,PD Band 1,"1","1",N,,"202303","999912",Y,2023-04-12-15.57.00.000000,2023-04-12-15.57.00.000000
17247,"1401","0504",0.00050000,0.00050000,"0.0500%","0.0500%",Total QRRE,PD Band 1,"1","1",T,,"202302","999912",Y,2023-03-01-11.29.00.000000,2023-03-01-11.29.00.000000
17036,"1401","0507",0.00000000,0.00117000,"0.0000%","0.1170%",Other Retail,PD Band 1,"1","1",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17530,"1402","0504",0.00100001,0.00103099,"0.1000%","0.1030%",Total QRRE,PD Band 2,"2","2",N,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17634,"1402","0504",0.00100001,0.00104734,"0.1000%","0.1047%",Total QRRE,PD Band 2,"2","2",N,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17250,"1402","0504",0.00050001,0.00082008,"0.0500%","0.0820%",Total QRRE,PD Band 2,"2","2",T,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17532,"1402","0507",0.00050001,0.00097821,"0.0500%","0.0978%",Other Retail,PD Band 2,"2","2",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17307,"1402","0599",0.00050001,0.00077127,"0.0500%","0.0771%",No Exposure Class,PD Band 2,"2","2",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17640,"1403","0503",0.00138924,0.00919847,"0.1389%","0.9198%",HELOC,PD Band 3,"3","3",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17642,"1403","0504",0.00104735,0.00168436,"0.1047%","0.1684%",Total QRRE,PD Band 3,"3","3",T,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17418,"1403","0504",0.00076132,0.00094609,"0.0761%","0.0946%",Total QRRE,PD Band 3,"3","3",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17420,"1403","0599",0.00076132,0.00094609,"0.0761%","0.0946%",No Exposure Class,PD Band 3,"3","3",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17316,"1404","0504",0.00617023,0.00689023,"0.6170%","0.6890%",Total QRRE,PD Band 4,"4","4",N,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17650,"1404","0507",0.00231662,0.00293956,"0.2316%","0.2939%",Other Retail,PD Band 4,"4","4",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17428,"1405","0502",0.00349996,0.00729709,"0.3499%","0.7297%",Mortgage,PD Band 5,"5","5",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17431,"1405","0504",0.00767069,0.01450116,"0.7670%","1.4501%",Total QRRE,PD Band 5,"5","5",N,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17553,"1405","0507",0.00631007,0.00974460,"0.6310%","0.9744%",Other Retail,PD Band 5,"5","5",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17433,"1405","0507",0.00647753,0.00952652,"0.6477%","0.9526%",Other Retail,PD Band 5,"5","5",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17176,"1405","0512",,,,,Residential Mortgage - Non-Insured,PD Band 5,"5","5",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17660,"1406","0502",0.00717335,0.01876990,"0.7173%","1.8769%",Mortgage,PD Band 6,"6","6",,Y,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17436,"1406","0502",0.00729710,0.01860308,"0.7297%","1.8603%",Mortgage,PD Band 6,"6","6",,Y,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17261,"1406","0504",0.01219737,0.02146364,"1.2197%","2.1464%",Total QRRE,PD Band 6,"6","6",N,,"202302","202312",N,2023-03-01-11.29.00.000000,2024-02-03-22.55.00.000000
17667,"1407","0504",0.00757356,0.01302782,"0.7573%","1.3027%",Total QRRE,PD Band 7,"7","7",N,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17446,"1407","0504",0.00767069,0.01450116,"0.7670%","1.4501%",Total QRRE,PD Band 7,"7","7",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17336,"1407","0507",0.01118092,0.01613253,"1.1181%","1.6133%",Other Retail,PD Band 7,"7","7",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17566,"1407","0599",0.00464349,0.00631006,"0.4643%","0.6310%",No Exposure Class,PD Band 7,"7","7",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17672,"1408","0502",0.02452462,0.11629951,"2.4524%","11.6299%",Mortgage,PD Band 8,"8","8",,Y,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17451,"1408","0503",0.56529664,0.75632724,"56.5296%","75.6327%",HELOC,PD Band 8,"8","8",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17340,"1408","0504",0.02444069,0.04433861,"2.4441%","4.4339%",Total QRRE,PD Band 8,"8","8",N,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17571,"1408","0507",0.01666640,0.03845872,"1.6666%","3.8458%",Other Retail,PD Band 8,"8","8",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17675,"1408","0507",0.00854282,0.00982139,"0.8542%","0.9821%",Other Retail,PD Band 8,"8","8",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17342,"1408","0507",0.01613254,0.03740438,"1.6133%","3.7404%",Other Retail,PD Band 8,"8","8",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17458,"1409","0503",0.75632725,0.99999999,"75.6327%","99.9999%",HELOC,PD Band 9,"9","9",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17163,"1409","0511",,,,,Residential Mortgage - Other Insured,PD Band 9,"9","9",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17272,"1410","0502",0.08483514,0.11911781,"8.4835%","11.9118%",Mortgage,PD Band 10,"10","10",,Y,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17147,"1410","0510",,,,,Residential Mortgage - CMHC Insured,PD Band 10,"10","10",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17097,"1411","0501",,,,,Mortgage and HELOC,PD Band 11,"11","11",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17471,"1411","0504",0.09904134,0.13104882,"9.9041%","13.1048%",Total QRRE,PD Band 11,"11","11",N,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17114,"1411","0505",,,,,Credit Card,PD Band 11,"11","11",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17131,"1411","0506",,,,,LOC,PD Band 11,"11","11",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17692,"1411","0599",0.01302783,0.01566198,"1.3027%","1.5661%",No Exposure Class,PD Band 11,"11","11",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17200,"1411","0599",,,,,No Exposure Class,PD Band 11,"11","11",,,"200010","202302",N,2014-10-02-10.56.09.000000,2023-04-12-15.57.00.000000
17693,"1412","0504",0.06016993,0.07679212,"6.0169%","7.6792%",Total QRRE,PD Band 12,"12","12",N,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17478,"1412","0504",0.06232722,0.09904133,"6.2327%","9.9041%",Total QRRE,PD Band 12,"12","12",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17047,"1412","0507",0.17062900,0.31183000,"17.0629%","31.1830%",Other Retail,PD Band 12,"12","12",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17201,"1412","0599",,,,,No Exposure Class,PD Band 12,"12","12",,,"200010","202302",N,2014-10-02-10.56.09.000000,2023-04-12-15.57.00.000000
17698,"1413","0504",0.07679213,0.13252304,"7.6792%","13.2523%",Total QRRE,PD Band 13,"13","13",T,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17484,"1413","0504",0.09904134,0.13104882,"9.9041%","13.1048%",Total QRRE,PD Band 13,"13","13",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17133,"1413","0506",,,,,LOC,PD Band 13,"13","13",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17486,"1413","0599",0.04712730,0.07919725,"4.7127%","7.9197%",No Exposure Class,PD Band 13,"13","13",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17083,"1414","0500",,,,,Total Retail,PD Band 14,"14","14",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17100,"1414","0501",,,,,Mortgage and HELOC,PD Band 14,"14","14",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17702,"1414","0504",0.13252305,0.17658170,"13.2523%","17.6581%",Total QRRE,PD Band 14,"14","14",T,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17705,"1415","0504",0.17658171,0.23992672,"17.6581%","23.9926%",Total QRRE,PD Band 15,"15","15",N,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17707,"1415","0507",0.03637416,0.05728834,"3.6374%","5.7288%",Other Retail,PD Band 15,"15","15",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17375,"1416","0504",0.48930936,0.60737725,"48.9309%","60.7377%",Total QRRE,PD Band 16,"16","16",N,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17287,"1417","0504",0.80201000,0.88453577,"80.2010%","88.4536%",Total QRRE,PD Band 17,"17","17",N,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17714,"1417","0504",0.28128619,0.52078888,"28.1286%","52.0788%",Total QRRE,PD Band 17,"17","17",T,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17391,"1417","0599",0.14381823,0.19429984,"14.3818%","19.4300%",No Exposure Class,PD Band 17,"17","17",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17508,"1419","0504",0.62206247,0.82863017,"62.2062%","82.8630%",Total QRRE,PD Band 19,"19","19",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17620,"1420","0504",0.87370618,0.96413494,"87.3706%","96.4134%",Total QRRE,PD Band 20,"20","20",N,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17730,"1422","0599",0.23992673,0.36522320,"23.9926%","36.5223%",No Exposure Class,PD Band 22,"22","22",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17517,"1423","0599",0.75632725,0.86420455,"75.6327%","86.4204%",No Exposure Class,PD Band 23,"23","23",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17519,"1425","0599",0.95892667,0.99999999,"95.8926%","99.9999%",No Exposure Class,PD Band 25,"25","25",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17016,"1426","0502",1.00000000,1.00000000,"100.0000%","100.0000%",Mortgage,Defaulted - 100%,"26","26",,,"200010","202312",N,2014-10-02-10.56.09.000000,2024-02-03-22.55.00.000000
17293,"1426","0504",1.00000000,1.00000000,"100.0000%","100.0000%",Total QRRE,Defaulted - 100%,"26","26",N,,"202302","202312",N,2023-03-01-11.29.00.000000,2024-02-03-22.55.00.000000
17186,"1426","0512",,,,,Residential Mortgage - Non-Insured,Defaulted - 100%,"26","26",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17034,"1499","0503",-2.00000000,-2.00000000,,,HELOC,No PD Band,,,,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17242,"1400","0502",-1.00000000,-1.00000000,,,Mortgage,Total PD Band,,,,Y,"202302","999912",Y,2023-03-01-11.29.00.000000,2023-03-01-11.29.00.000000
