"ORG_UNIT_HIERARCHY_ID","EFF_FROM_TMSTMP","TRNST_NUM","RGNL_OFFC_TRNST_NUM","DSTRCT_OFFC_TRNST_NUM","RGNL_OFFC_OU_ID","DSTRCT_OFFC_OU_ID","EFF_TO_TMSTMP","CRNT_F","RGNL_OFFC_CD","DSTRCT_OFFC_CD","TRNST_NM","RGNL_OFFC_DESC","DSTRCT_OFFC_DESC","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
17575014,2003-11-07-00.00.00.000000,"40717","20719","32359",17580231,17577716,9999-12-31-00.00.00.000000,Y,"6    ","52                            ",WINNIPEG A.C.S. IMPLEMENTATION                    ,PRAIRIE REGION                            ,PRAIRIE DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578786,2008-01-13-00.00.00.000000,"87056",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",COMMERCIAL MORTGAGES OTTAWA CONSTRUCTION          ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575160,2010-03-12-00.00.00.000000,"00703","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",DUCKWORTH & COCHRANE                              ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577224,2010-12-12-00.00.00.000000,"86462","32482","44248",17580325,17578456,2015-12-09-23.59.59.000000,N,"5    ","37                            ","DIXIE & BRITANNIA, MISSISSAUGA, ONT.              ",TORONTO REGION                            ,GTA MISSISSAUGA OAKVILLE                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575292,2003-11-07-00.00.00.000000,"32540","00810","11510",17580086,17577423,9999-12-31-00.00.00.000000,Y,"7    ","56                            ",NT PARK PLACE TOWER                               ,BRITISH COLUMBIA REGION                   ,DOWNTOWN VANCOUVER/NORTH B.C.             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575476,2004-10-08-00.00.00.000000,"84376","32482","61036",17580325,17580552,9999-12-31-00.00.00.000000,Y,"5    ","40                            ",NT DOMESTIC REGION - TORONTO                      ,TORONTO REGION                            ,TORONTO DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577224,2015-12-10-00.00.00.000000,"86462","32482","44248",17580325,17578456,9999-12-31-00.00.00.000000,Y,"5    ","37                            ","DIXIE & BRITANNIA, MISSISSAUGA, ONT.              ",TORONTO REGION                            ,GTA MISSISSAUGA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580550,2003-11-07-00.00.00.000000,"60970","00810","21980",17580086,17577457,9999-12-31-00.00.00.000000,Y,"7    ","59                            ",B.C. INTERIOR DIVISION ADJ.                       ,BRITISH COLUMBIA REGION                   ,B.C. DIRECT REPORTING UNITS               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576134,2007-04-14-00.00.00.000000,"21303","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",HALIFAX DATA CONTROL & A.C.S ACCOUNTING           ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577238,2010-08-16-00.00.00.000000,"87122","32482","04218",17580325,17578448,9999-12-31-00.00.00.000000,Y,"5    ","29                            ","STEELES & 404, THORNHILL,ONT.                     ",TORONTO REGION                            ,GTA EAST                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580067,2015-12-10-00.00.00.000000,"78626","32482","44248",17580325,17578456,9999-12-31-00.00.00.000000,Y,"5    ","37                            ",THOMAS & WINSTON CHURCHILL                        ,TORONTO REGION                            ,GTA MISSISSAUGA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575283,2003-11-07-00.00.00.000000,"75366","68502","51946",17577462,17577656,9999-12-31-00.00.00.000000,Y,"4    ","20                            ",NT LISTOWEL                                       ,ONTARIO REGION                            ,ONTARIO CENTRAL WEST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580067,2010-12-12-00.00.00.000000,"78626","32482","44248",17580325,17578456,2015-12-09-23.59.59.000000,N,"5    ","37                            ",THOMAS & WINSTON CHURCHILL                        ,TORONTO REGION                            ,GTA MISSISSAUGA OAKVILLE                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577604,2010-12-12-00.00.00.000000,"51326","00661","12641",17580083,17578449,9999-12-31-00.00.00.000000,Y,"3    ","12                            ",BARRHAVEN CENTRE                                  ,QUEBEC & EASTERN ONTARIO                  ,OTTAWA RIVER                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579076,2011-05-11-00.00.00.000000,"93401",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ",MONTREAL SCOTIA EXPRESS SERV. ADM. BUDGET         ,NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579309,2011-06-11-00.00.00.000000,"62711","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ",ST. LEONARD                                       ,QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576831,2011-03-11-00.00.00.000000,"90167","20719","20537",17580231,17580227,9999-12-31-00.00.00.000000,Y,"6    ","41                            ","MAIN & POLSON, WINNIPEG, MAN.                     ",PRAIRIE REGION                            ,WINNIPEG                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576582,2003-11-07-00.00.00.000000,"90381","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",ST.ANDRE EST (SUB TO LACHUTE) QUEBEC              ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576858,2010-11-11-00.00.00.000000,"51912","68502","44198",17577462,17578455,2012-01-11-23.59.59.000000,N,"4    ","24                            ","FERGUS, ONT.                                      ",ONTARIO REGION                            ,ONTARIO CENTRAL SOUTH                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576858,2012-01-12-00.00.00.000000,"51912","68502","44198",17577462,17578455,9999-12-31-00.00.00.000000,Y,"4    ","24                            ",FERGUS                                            ,ONTARIO REGION                            ,ONTARIO CENTRAL SOUTH                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575294,2003-11-07-00.00.00.000000,"54486","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ",NT 622 COLLEGE STREET                             ,TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575446,2006-12-11-00.00.00.000000,"94862","32482","21246",17580325,17580237,9999-12-31-00.00.00.000000,Y,"5    ","33                            ","YONGE CORPORATE CENTRE, NORTH YORK,ONT.           ",TORONTO REGION                            ,TORONTO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577194,2013-11-11-00.00.00.000000,"10587","20719","94268",17580231,17578467,9999-12-31-00.00.00.000000,Y,"6    ","43                            ","THE PAS, MANITOBA                                 ",PRAIRIE REGION                            ,SASKATCHEWAN NORTH                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576734,2010-02-10-00.00.00.000000,"00182","68502","64188",17577462,17578459,9999-12-31-00.00.00.000000,Y,"4    ","19                            ","BLIND RIVER, ONT.                                 ",ONTARIO REGION                            ,ONTARIO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577194,2011-03-11-00.00.00.000000,"10587","20719","94268",17580231,17578467,2013-11-10-23.59.59.000000,N,"6    ","43                            ",THE PAS MANITOBA                                  ,PRAIRIE REGION                            ,SASKATCHEWAN NORTH                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577286,2006-12-11-00.00.00.000000,"85282","32482","21246",17580325,17580237,9999-12-31-00.00.00.000000,Y,"5    ","33                            ","DON MILLS & YORK MILLS, DON MILLS                 ",TORONTO REGION                            ,TORONTO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577310,2005-09-09-00.00.00.000000,"11650","00810","92130",17580086,17577663,9999-12-31-00.00.00.000000,Y,"7    ","54                            ","NEWTON TOWN CENTRE, SURREY, B.C.                  ",BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
65626012,2011-10-13-00.00.00.000000,"23200","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ",UBC                                               ,BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578323,2006-10-13-00.00.00.000000,"48702","68502","92536",17577462,17580791,9999-12-31-00.00.00.000000,Y,"4    ","28                            ","AGRI-BUSINESS BANKING CTR, LISTOWEL, ON           ",ONTARIO REGION                            ,ONTARIO DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579519,2010-02-10-00.00.00.000000,"68056","68502","44198",17577462,17578455,9999-12-31-00.00.00.000000,Y,"4    ","24                            ","WEST BRANT, BRANTFORD, ONTARIO                    ",ONTARIO REGION                            ,ONTARIO CENTRAL SOUTH                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575105,2003-11-07-00.00.00.000000,"52340","00810","01750",17580086,17577422,9999-12-31-00.00.00.000000,Y,"7    ","55                            ","MT VERNON, B. C.                                  ",BRITISH COLUMBIA REGION                   ,S.E. B.C./CENTRAL EAST VANCOUVER          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576577,2004-10-08-00.00.00.000000,"60020","00810","01750",17580086,17577422,9999-12-31-00.00.00.000000,Y,"7    ","55                            ","NEW WESTMINSTER, B.C.                             ",BRITISH COLUMBIA REGION                   ,S.E. B.C./CENTRAL EAST VANCOUVER          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578854,2004-10-08-00.00.00.000000,"02980","00810","01750",17580086,17577422,9999-12-31-00.00.00.000000,Y,"7    ","55                            ",B. C. CASINO OFFSITE ABM                          ,BRITISH COLUMBIA REGION                   ,S.E. B.C./CENTRAL EAST VANCOUVER          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577174,2003-11-07-00.00.00.000000,"01081","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ","LEVIS, QUEBEC                                     ",QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577358,2006-09-10-00.00.00.000000,"20818","20719","90548",17580231,17580766,9999-12-31-00.00.00.000000,Y,"6    ","42                            ","SOUTH ALBERT, REGINA, SASK.                       ",PRAIRIE REGION                            ,SASKATCHEWAN SOUTH                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576510,2011-09-13-00.00.00.000000,"10264","12153","81034",17577393,17578464,9999-12-31-00.00.00.000000,Y,"2    ","04                            ",PETITCODIAC                                       ,ATLANTIC REGION                           ,EAST NEW BRUNSWICK/P.E.I.                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
70349009,2014-06-13-00.00.00.000000,"18846","32482","11916",17580325,17577648,9999-12-31-00.00.00.000000,Y,"5    ","32                            ",NOBLETON                                          ,TORONTO REGION                            ,GTA NORTH                                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
76382001,2015-11-11-00.00.00.000000,"06502","68502","51086",17577462,17580474,2015-12-09-23.59.59.000000,N,"4    ","27                            ",BUSINESS SERVICE CENTRE                           ,ONTARIO REGION                            ,SOUTHWEST ONTARIO                         ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577464,2010-01-17-00.00.00.000000,"77842","32482","04218",17580325,17578448,9999-12-31-00.00.00.000000,Y,"5    ","29                            ",YORK COMMERCIAL BANKING CTRE                      ,TORONTO REGION                            ,GTA EAST                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
76382001,2015-12-10-00.00.00.000000,"06502",,,-1,-1,9999-12-31-00.00.00.000000,Y,"1    ","06                            ",BUSINESS SERVICE CENTRE                           ,SHARED SERVICES                           ,SHARED SERVICES                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578692,2009-06-13-00.00.00.000000,"42770",,,-1,-1,9999-12-31-00.00.00.000000,Y,"1    ","06                            ",SCOTIABANK ACMUC - VANCOUVER                      ,SHARED SERVICES                           ,SHARED SERVICES                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578344,2004-10-08-00.00.00.000000,"42523","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",ATLANTIC-BRCLOS1-NO FUTURE BENEFIT                ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
49739002,2011-07-18-00.00.00.000000,"25353","12153","12393",17577393,17577650,2015-12-09-23.59.59.000000,N,"2    ","07                            ",HALIFAX - OFFSHORE                                ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578593,2004-10-08-00.00.00.000000,"53033","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",NOVA SCOTIA CENTRAL ABM PROCESSING CTR            ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576750,2003-11-07-00.00.00.000000,"20230","00810","01750",17580086,17577422,9999-12-31-00.00.00.000000,Y,"7    ","55                            ",EWEN & PEMBINA (SUB TO NEW WESTMINISTER BC        ,BRITISH COLUMBIA REGION                   ,S.E. B.C./CENTRAL EAST VANCOUVER          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
