"SRC_SYS_CD","BCAR_SCHED_NUM","ASST_CL_NUM","BASEL_PRD_TP_CD","PRD_CD","SUB_PRD_CD","RNTL_PRPTY_F","CLP_FLAG","TRANSACTOR_FLAG_QRR","TOT_EXPSR_ABOVE_LMT_F","BCAR_SCHED_NUM_50","BCAR_SCHED_NM","BCAR_SCHED_SORT","CRNT_F","EFF_FROM_YR_MTH","EFF_TO_YR_MTH","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
KS,"31",1,HELOC,VCL,CC,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXP,PC,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RL,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SC,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RC,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IM,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TR,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TS,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RG,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,NF,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SS,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A3,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,NF,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,SP,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,BA,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,F1,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,NF,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SL,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RG,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,NF,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GS,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TR,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"32",-1,CL,BLV,UNI,N,Y,,,"50.200",Regulatory Retail - All Other Exposures,100,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"32",-1,CARD,BLV,YY,N,Y,,,"50.200",Regulatory Retail - All Other Exposures,100,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"32",-1,CL,BLV,INC,N,Y,,,"50.200",Regulatory Retail - All Other Exposures,100,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"32",-1,CL,BLV,AGI,N,Y,,,"50.200",Regulatory Retail - All Other Exposures,100,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"32",-1,CL,BLV,AGU,N,Y,,,"50.200",Regulatory Retail - All Other Exposures,100,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
TNG-MOR,"30",1,GUARANTY I,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CONV U,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CONV U,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC I,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH I,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY B,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC I,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC B,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH B,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY B,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH B,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY I,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC B,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH I,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
MOR,"30",1,CMHC I,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL RRE,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL STEP,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL STEP,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL RRE,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL RRE,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL STEP,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL RRE,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL STEP,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VGD,PB,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,AXS,SS,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,SLR,SSL,LI,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,DM,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,RG,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,SL,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,SV,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VFF,TR,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,CC,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CL,SCL,IM,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CL,SCL,INE,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VFF,F1,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VGD,RG,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VFA,A3,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,AXG,GC,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,NH,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,SC,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,AXG,GS,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VLR,RC,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,SLR,SSL,SP,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,ST,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,SLR,SSL,LN,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VGD,ST,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,NF,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VFF,TS,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VLR,NF,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CL,VIC,RG,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,AXS,SC,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VFA,A1,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VLR,RG,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,AXP,PC,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VGD,BA,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VGD,SP,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,SS,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CL,SCL,IL,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CL,SCL,RL,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VGD,NF,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,ZZ,N,,T,,"50.160",Regulatory Retail - Transactors,130,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH B,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CONV U,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY B,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC B,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY B,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC I,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY I,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH B,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC B,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH I,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC I,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CONV U,,,N,Y,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY I,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH I,,,N,,,,"50.220",General Residential Real Estate excl. HELOCs,10,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VGD,PB,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,AXS,SS,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,SLR,SSL,LI,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,DM,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,RG,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,SL,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,SV,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VFF,TR,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,CC,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CL,SCL,IM,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CL,SCL,INE,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VFF,F1,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VGD,RG,N,Y,T,,"50.160",Regulatory Retail - Transactors,130,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
